english,translate
"You'll find them on tormented remnants. Bring them to me, if you would. Our runesmiths imbue them with magic to shape jackals.","Ты найдёшь их на tormented remnants. Принеси их мне, если хочешь. Наши рунные мастера наполняют их магией, чтобы создавать шакалов."
"You'll find we're not the most trusting of outsiders... But we're not foolish enough to turn away a friend, if someone were to prove themselves to be one.","Вы обнаружите, что мы не слишком доверяем чужакам... Но мы не настолько глупы, чтобы отвергать друга, если кто-то докажет, что он таковым является."
You'll find your answers in time.,Ты найдёшь свои ответы со временем.
You'll get it through.,Ты справишься.
You'll get over it.,Ты с этим смиришься.
"You'll have a choice which part you want to play. Songs get progressively more difficult. When the notes enters the blue inner circle, ring the appropriate bell.","Ты выберешь партию, которую хочешь исполнить. Песни становятся все сложнее. Когда ноты входят во внутренний синий круг, ударь в соответствующий колокол."
You'll have to ask them yourself. Good-bye.,Тебе придётся спросить их самих. Прощай.
"You'll have to ask them yourself. I'm too busy to stand here yakking with you. It's exhausting being the founder, creator, mastermind, ultimate ruler, and only resident of a metropolis like Jonnoville.","Тебе придётся спросить их самих. Я слишком занят, чтобы стоять тут и болтать с тобой. Утомительно быть основателем, создателем, вдохновителем, верховным правителем и единственным жителем такого мегаполиса, как Jonnoville."
You'll have to discover the meaning yourself.,Тебе придётся самому открыть для себя смысл.
You'll have to leave this facility. Krewe members only. We've had an incident that requires investigation.,"Вам придётся покинуть этот объект. Только для членов креу. У нас произошло происшествие, требующее расследования."
"You'll have to talk eventually. After all, you're not going anywhere.","Рано или поздно тебе придётся заговорить. В конце концов, ты никуда не денешься."
You'll live.,Вы выживете.
You'll make a great soldier when you're older.,"Ты станешь отличным солдатом, когда подрастешь."
You'll make it. Good bye.,Ты справишься. Прощай.
"You'll need Haiju Minnows to bait them. Cast your line where you see fish disturbing the water's surface. Any time of day works, but especially sunrise and sunset. Let me know if you need extra bait!","Тебе понадобятся Haiju Minnows в качестве наживки. Забрасывай удочку там, где видишь, что рыба тревожит поверхность воды. Подходит любое время суток, но особенно рассвет и закат. Дай знать, если нужна дополнительная наживка!"
You'll need cunning and agility to play crab toss. The objective is to capture a crab and keep it away from your opponents for as long as possible.,"Чтобы победить в «Крабий бросок», тебе понадобятся хитрость и ловкость. Цель — поймать краба и удерживать его как можно дольше, не давая соперникам отобрать его."
You'll need to take it out and show it to me. I need to make sure it's not expired.,"Тебе нужно достать его и показать мне. Мне нужно убедиться, что срок действия не истек."
"You'll need to, if you want to help us out. The terrain here's tricky unless you can jump really high. But don't go too far with them, or they'll get spooked and head back.","Придётся, если хочешь помочь. Местность здесь сложная, без высоких прыжков не обойтись. Только не уезжай далеко, а то они испугаются и вернутся назад."
You'll never be forgotten. You're too remarkable.,Тебя никогда не забудут. Ты слишком примечателен.
"You'll never know, unless you leave this place and start exploring.","Ты никогда не узнаешь, если не покинешь это место и не начнешь исследовать."
"You'll outlast this change, too. Good luck.",Ты тоже переживёшь эти перемены. Удачи.
You'll pull through this. We all will. Trust me.,Вы справитесь. Мы все справимся. Поверьте мне.
You'll pull through.,Ты справишься.
"You'll see, all right.",Ты ещё увидишь.
You'll still have to face them sooner or later.,Рано или поздно тебе всё равно придётся с ними столкнуться.
"You'll want to be talking to Afgar, then. He's the expert on stuff like that. He'll talk your ear off if your not careful.","Тогда вам стоит поговорить с Afgar. Он эксперт по таким вещам. Он прожужжит вам все уши, если не будете осторожны."
"You'll want to hit the mech with things like pull, knockback, knockdown, stun, or daze. You can also use conditions like immobilize, slow, blind, or cripple, to name a few.","Тебе нужно бить меха способностями вроде притягивания, отталкивания, нокдауна, оглушения или ошеломления. Также можно использовать состояния: обездвиживание, замедление, ослепление или увечье, если называть лишь некоторые."
"You're %str1%, right? Are you here to train us?","Ты ведь %str1%, верно? Пришёл нас тренировать?"
"You're Priory, right? Me too. They've embedded me here, undercover, to keep an eye on this Seraph investigation. They're looking into the White Mantle.","Ты из Приората, верно? Я тоже. Они внедрили меня сюда под прикрытием, чтобы следить за этим расследованием Серафимов. Они изучают White Mantle."
You're White Mantle. Why should I show you clemency?,Ты из White Mantle. Почему я должен проявлять к тебе снисхождение?
You're a Zephyrite?,Ты зефирит?
You're a benefit to your unit.,Ты приносишь пользу своему отряду.
You're a better fighter than I expected. We have much to teach each other.,"Ты лучший боец, чем я ожидал. Нам есть чему поучить друг друга."
"You're a brave soul, but if you really want to help, just make your way northwest. That's where you'll find the worst of the fallout. We've got to clean it up.","Ты храбрая душа, но если действительно хочешь помочь, отправляйся на северо-запад. Там последствия самые тяжёлые. Нам нужно всё это разгрести."
"You're a cog in a vast, wonderful machine.","Ты — шестеренка в огромном, чудесном механизме."
You're a credit to the legions.,Вы — гордость легионов.
You're a credit to your armor.,Ты — гордость своих доспехов.
You're a devoted daughter. So long.,Ты преданная дочь. Прощай.
You're a disgrace. I bet you don't even know how to do this job right.,"Ты позор. Готов поспорить, ты даже не знаешь, как делать эту работу правильно."
"You're a force of nature, aren't you, %str1%? You went off on the Dragonbrand like a living siege engine. I'm glad to have had you on our side, even for just a while. Anything you need, just say the word.","Ты — сама стихия, не так ли, %str1%? Ты обрушился на Dragonbrand, как живая осадная машина. Я рад, что ты был на нашей стороне, пусть даже ненадолго. Если что-то понадобится, просто скажи."
"You're a formidable opponent, then.","Значит, ты грозный противник."
You're a ghost! What happened to you?,Ты призрак! Что с тобой случилось?
You're a ghost. So your child is probably already long dead.,"Ты призрак. Так что твой ребенок, скорее всего, уже давно мертв."
You're a good example to your troops. Stay the course. Good day.,Ты хороший пример для своих солдат. Так держать. Доброго дня.
You're a legend among your people. What advice can you give me?,Ты легенда среди своего народа. Какой совет ты можешь мне дать?
"You're a legend at the Durmand Priory, %str1%. Your contribution to history will go down in the annals of our order.","Ты легенда Durmand Priory, %str1%. Твой вклад в историю войдёт в анналы нашего ордена."
"You're a lifesaver! Wait. If you kill it, will I have to go back to work?","Ты меня спасаешь! Постой. Если ты его убьешь, мне придётся вернуться к работе?"
"You're a lifesaver, sugar toes. Give me a kiss.","Ты меня спас, сладкий. Чмок."
You're a little creepy. I'm leaving.,Ты немного жуткий. Я ухожу.
You're a little strange. I'll be going now.,Вы немного странный. Я пойду.
You're a long way away from home. What are you doing here?,Ты очень далеко от дома. Что ты здесь делаешь?
"You're a long way from home, dear. What brings one such as you to Brigid's Overlook?","Ты далеко от дома, дорогой. Что привело такого, как ты, к Brigid's Overlook?"
You're a member of the Inquest?,Вы член Inquest?
You're a mercenary?,Вы наемник?
"You're a pip, %str1%. Your ability to persuade or, failing that, kill skritt is impressive. Of course, as soon as you're gone, they'll be right back at it, but for now...you're a pip.","Ты просто молодец, %str1%. Твоя способность убеждать или, в крайнем случае, убивать скриттов впечатляет. Конечно, как только ты уйдёшь, они возьмутся за старое, но сейчас... ты просто молодец."
"You're a plant, so I assume you don't realize how repugnant that idea is.","Ты растение, поэтому я полагаю, ты не осознаешь, насколько отвратительна эта идея."
"You're a printer, then? Why did you get on the airship?","Значит, ты печатник? Почему ты оказался на дирижабле?"
"You're a real trooper for helping clean up the lake. My device didn't even set you on fire. It may not seem like it, but it was a big help to the allied legions.","Вы настоящий боец, раз помогли очистить озеро. Мое устройство даже не подожгло вас. Может, это и не кажется чем-то особенным, но это была большая помощь союзным легионам."
You're a ritualist? What's that exactly?,Ты ритуалист? Что это вообще значит?
You're a sight for sore eyes. or Long time no see.,Рад тебя видеть.
"You're a soldier, aren't you? You shouldn't question your assignment.","Ты же солдат, верно? Тебе не следует ставить под сомнение свое назначение."
You're a soldier. Just suck it up and do your duty.,Ты солдат. Просто смирись и выполняй свой долг.
You're a soldier. She's a soldier. Act like soldiers.,Ты солдат. Она солдат. Ведите себя как солдаты.
"You're a survivor, I can tell. You'll need that out here. If you want advice, I've been in these parts for a while. Not much misses these eyes.","Ты выживший, я вижу. Тебе это пригодится здесь. Если нужен совет, я в этих краях уже давно. Мало что ускользает от моих глаз."
"You're a tamer's apprentice, are you?","Ты ученик укротителя, верно?"
You're a valuable asset. Is there anything you need? Take a look and see if there's anything you'd like to buy. I'll give you a good discount.,"Ты ценный союзник. Нужно что-нибудь? Взгляни, может, хочешь что-то купить. Сделаю хорошую скидку."
"You're a wanderer. That's not our way, though we've been forced into migration by the dragons. I could teach you something about maintaining a fluid stance.","Ты странник. Это не наш путь, хотя драконы вынудили нас к миграции. Я мог бы научить тебя кое-чему о поддержании гибкой стойки."
"You're a welcome sight, as always, Wayfinder.","Ты желанный гость, как всегда, Проводник."
You're a worshiper of this Zintl?,Ты почитатель этого Zintl?
You're a...lame rabbit.,Ты... хромой кролик.
You're afraid of translucent human? Get over it! C'mon!,Ты боишься полупрозрачного человека? Соберись! Пошли!
You're alive! You're a warrior! Get your tail up!,Ты жив! Ты воин! Поднимай хвост!
"You're all set. Make sure you bring any treasure you find to me, got it?","Все готово. Убедись, что принесешь мне все найденные сокровища, понял?"
You're already learning.,Ты уже учишься.
"You're always welcome here. The Companions look favorably upon you, or something like that. Yeah. They like you pretty good.","Здесь тебе всегда рады. Companions благоволят тебе, или что-то в этом роде. Да. Ты им нравишься."
"You're amazing. Truly inspiring. Please, continue!","Ты потрясающий. Поистине вдохновляешь. Пожалуйста, продолжай!"
"You're an adventurer, right? Any tips? I'm going to go on an adventure soon...","Ты ведь искатель приключений, верно? Есть советы? Я скоро отправлюсь в приключение..."
"You're an adventurer, right? Can I ask you something?","Ты искатель приключений, верно? Можно тебя кое о чем спросить?"
You're an artist?,Ты художник?
"You're an engineer, so you probably understand 'em better than I do. Look at 'em and figure out what's wrong. And if ""repair"" means ""beat up,"" so be it.","Ты инженер, так что, вероятно, понимаешь их лучше меня. Посмотри на них и выясни, что не так. И если «ремонт» означает «отлупить», пусть будет так."
"You're an expert, then. What did you talk about?","Значит, ты эксперт. О чем вы говорили?"
You're asking about shinies? Ahhhh...don't understand.,Ты спрашиваешь про блестяшки? А-а-а-а... не понимать.
You're asking why I choose to write such controversial narratives.,"Вы спрашиваете, почему я решил писать такие противоречивые истории."
You're assuming it gave me an instruction manual. I have no flaming idea.,"Ты полагаешь, он дал мне инструкцию? Понятия не имею."
"You're at Horncall Gather. From here, you can explore the valley by heading south or you can visit the great settlement of Hoelbrak by heading up the slope to the west.","Ты в Horncall Gather. Отсюда ты можешь исследовать долину, направившись на юг, или посетить великое поселение Hoelbrak, поднявшись по склону на запад."
You're babbling. I'll just leave you here.,Ты бредишь. Я просто оставлю тебя здесь.
You're back! You're back! You must be so happy to have returned to the Grove.,"Ты вернулся! Ты вернулся! Должно быть, ты счастлив вернуться в Рощу."
"You're back, %str1%! I've got some trinkets here that might interest you.","Ты вернулся, %str1%! У меня есть кое-какие безделушки, которые могут тебя заинтересовать."
"You're back. With good news, I hope?","Ты вернулся. Надеюсь, с хорошими новостями?"
"You're blocking my light. What? You'll be dead long before me, so let's not form an attachment, okay?","Ты загораживаешь мне свет. Что? Ты умрешь задолго до меня, так что давай не будем привязываться, ладно?"
You're both soldiers. Start acting like it.,Вы оба солдаты. Начните вести себя соответственно.
"You're buried deep in the ground, far from the light. It makes sense you can't see.","Ты глубоко зарыт в землю, вдали от света. Неудивительно, что ты ничего не видишь."
You're busy. I'll let you go.,Ты занят. Не буду тебя задерживать.
You're certainly full of confidence.,Ты определенно полон уверенности.
You're cleared. Go on through to headquarters when you're ready.,"Вы допущены. Проходите в штаб, когда будете готовы."
You're collecting body parts? That's revolting!,Вы собираете части тел? Это отвратительно!
You're considerably more obtuse than I'd feared. Haven't you heard of the magic of Orr? They were puissant magic users before they sank into the ocean.,"Ты гораздо тупее, чем я опасался. Ты что, не слышал о магии Orr? Они были могущественными магами до того, как погрузились в океан."
You're convincing me. I better go before my head gets too big.,"Ты меня убеждаешь. Лучше пойду, пока у меня голова не раздулась от гордости."
"You're crazy, kit. Go learn something why don't you?","Ты сумасшедший, малец. Иди поучись чему-нибудь, а?"
You're crazy. Good-bye.,Ты сумасшедший. Прощай.
You're cut off. Give me that drink or else.,"С тебя хватит. Отдай напиток, или пожалеешь."
"You're cute. So, how does this work exactly?","Ты милашка. Итак, как именно это работает?"
"You're damn right, someone's about to get hurt! And first on the list is the treasonous wretch that stands before me!","Ты чертовски прав, кто-то сейчас пострадает! И первый в списке — этот предательский мерзавец, что стоит передо мной!"
You're damping my blast. Cut it out.,Ты портишь мне кайф. Прекрати.
You're definitely Blood Legion. I have to go. Study hard.,Ты определенно из Blood Legion. Мне пора. Учись усердно.
You're digging under stumps? Go to the market. Plenty of food. No digging necessary.,Ты копаешься под пнями? Иди на рынок. Там полно еды. Никаких раскопок не нужно.
You're doing a fine job. I don't know how you cope with this endless rain.,"Ты отлично справляешься. Не знаю, как ты выносишь этот бесконечный дождь."
You're doing fine. Good-bye.,Ты отлично справляешься. Прощай.
You're doing the best you can with what you got- which is the mark of a leader.,"Ты делаешь всё, что можешь, с тем, что у тебя есть — это признак лидера."
You're doing the right thing. I suggest you pay a mortal visit to those harpies over there. Go on. Don't be shy.,Вы поступаете правильно. Советую вам нанести смертный визит тем гарпиям вон там. Идите. Не стесняйтесь.
"You're doing what, exactly?",Что именно ты делаешь?
You're done here.,Здесь вы закончили.
"You're early. The devourers aren't hatched yet, and they'll need to grow a day before I can get them started.","Ты рано. Девоуры ещё не вылупились, им нужно подрасти день, прежде чем я смогу начать их тренировать."
"You're exaggerating, but how can I help?","Ты преувеличиваешь, но как я могу помочь?"
You're far from the city. Do you need a little pick-me-up to get you going?,"Ты далеко от города. Тебе нужно немного взбодриться, чтобы двигаться дальше?"
You're far off the mark. Good luck.,Ты сильно ошибаешься. Удачи.
You're fighting the good fight. Good luck.,Ты ведешь праведный бой. Удачи.
"You're forcing it on yourself, aren't you?","Ты ведь сам себя к этому принуждаешь, верно?"
"You're fortunate we didn't mistake you for one of the Risen, shambling into our camp here.","Тебе повезло, что мы не приняли тебя за одного из Risen, шатающихся по нашему лагерю."
You're free to believe in whatever you want.,Ты волен верить во что хочешь.
You're free.,Ты свободен.
"You're from south of here, then?","Значит, ты отсюда с юга?"
You're funny. I'm cutting you off.,Ты забавный. Я тебя отключаю.
"You're getting bored with it already, though?",Но тебе уже становится скучно?
You're getting carried away by lights in the sky?,Ты увлекаешься огнями в небе?
"You're going back, whether you want to or not.","Ты вернешься, хочешь ты того или нет."
You're going to get yourself blown up.,Ты себя взорвешь.
You're going to have to narrow that down a tad.,Вам придётся немного сузить круг тем.
You're gonna bleed for what you did to us with the Searing! You're gonna bleed all over my blade.,"Ты истечешь кровью за то, что вы сделали с нами во время Searing! Ты истечешь кровью на моем клинке."
You're gonna die if you don't shut up about it.,"Ты умрешь, если не заткнешься об этом."
You're good people.,Ты хороший человек.
You're having fun. I'm watching my warband behave like fahrar cubs.,"Это вам весело. А я смотрю, как мой отряд ведёт себя, как щенки из фахра."
You're having grawl trouble?,У вас проблемы с граулами?
You're helping as best you can.,"Ты помогаешь всем, чем можешь."
"You're helping to put a stop to it, that's what matters.","Ты помогаешь положить этому конец, вот что важно."
"You're here for the Writings of the Last Spearmarshal, aren't you? Kormir must have forseen this. She set them aside in protected chests.","Ты здесь ради Писаний последнего Копейного маршала, верно? Kormir, должно быть, предвидела это. Она спрятала их в защищенных сундуках."
"You're here on a good day. We're usually limited to whatever we can catch. Skelk, hermit crab...this here's Hadrian's pet dolyak. We had to do something—yesterday we had tar bubble casserole for lunch.","Ты пришёл в удачный день. Обычно мы ограничены тем, что удается поймать. Скелк, краб-отшельник... а это питомец Hadrian. Пришлось что-то делать — вчера на обед была запеканка из пузырей смолы."
You're here to help us win the Battle for the Mists. Our hold on territory here sends power streaming back to Tyria.,"Ты здесь, чтобы помочь нам победить в Битве за Mists. Наш контроль над территорией здесь направляет энергию обратно в Tyria."
"You're here to learn keg tossing and smash up some folks? Good! Stow those weapons, and you can get started.","Ты здесь, чтобы научиться метать кеги и навалять кому-нибудь? Отлично! Убирай оружие, и можешь начинать."
"You're here to petition Wolf's blessing, am I right?","Ты здесь, чтобы попросить благословения Волка, я прав?"
You're here to see Whitebear?,"Ты здесь, чтобы увидеть Whitebear?"
You're here? Aren't you afraid people are going to se...everything,"Ты здесь? Разве ты не боишься, что люди увидят... всё?"
You're hopeless.,Ты безнадежен.
"You're in Ash territory now, soldier. We're infiltrating. It's what we do. Wanna help?","Ты на территории Пепельного легиона, солдат. Мы занимаемся разведкой. Это наша работа. Хочешь помочь?"
You're in charge around here?,Ты здесь главный?
You're in charge of the harbor?,Вы отвечаете за гавань?
You're in my space.,Ты стоишь на моем месте.
You're in no position to order me around. You're not even properly equipped. Take this Ghost Destructor Rifle. It's more effective against the ghost siege weapons than what you've got. Let's go.,"Ты не в том положении, чтобы отдавать мне приказы. Ты даже не экипирован должным образом. Возьми эту Винтовку для уничтожения призраков. Она эффективнее против осадных орудий призраков, чем то, что у тебя есть. Погнали."
You're in pain. I can help you.,Ты страдаешь. Я могу помочь тебе.
"You're in the Priory, huh? I was contemplating joining, but my work here is far too important. From one scholar to another, I discovered something interesting while studying Rata Sum's history. Can you keep a secret?","Ты из Priory, да? Я подумывала вступить, но моя работа здесь слишком важна. От учёного учёному: я обнаружила кое-что интересное, изучая историю Rata Sum. Можешь хранить секрет?"
"You're in the Priory? Hmm, you must be new. Well, relatively new. I'm in the Priory, too! But keep it quiet. Don't want any Order of Whispers agents realizing I'm a person of interest.","Ты в Priory? Хм, должно быть, ты новичок. Ну, относительно новичок. Я тоже в Priory! Но тише. Не хочу, чтобы агенты Order of Whispers поняли, что я представляю для них интерес."
"You're in the Silverwastes, and we're fighting a tide of Mordremoth's minions. You could help take and defend one of the forts here or escort supply dolyaks to build fort defense levels.","Ты в Silverwastes, и мы сражаемся с волной приспешников Mordremoth. Ты можешь помочь захватить и защитить один из фортов здесь или сопровождать караваны с припасами, чтобы повысить уровень обороны фортов."
"You're in the Silverwastes, where the forces of the Elder Dragon Mordremoth are assaulting the forward staging base of the Pact. We could use your help fighting them back!","Ты в Silverwastes, где силы Старшего Дракона Mordremoth атакуют передовую базу Pact. Нам не помешала бы твоя помощь в борьбе с ними!"
"You're in the right place for that! There's lots to do around here. Just ask Afgar! He's done it all, if you believe his stories.","Ты пришёл по адресу! Здесь полно дел. Просто спроси Afgar! Он через всё прошёл, если верить его байкам."
"You're in the right place. To the north is a large Svanir settlement. For grawl, go east; for dregde, west. And if that's not enough fighting for you, there's plenty to hunt everwhere else.","Ты по адресу. К северу находится большое поселение Svanir. Если ищешь grawl — иди на восток, если dredge — на запад. А если этого мало, вокруг полно другой добычи."
"You're in the wrong city, soldier.","Ты не в том городе, солдат."
"You're joking, right? I'm the life of this party. Who better to tell the people about Dragon Bash?","Ты шутишь, да? Я душа этой компании. Кто лучше меня расскажет людям о Dragon Bash?"
"You're joking, right? Nothing's better at sniffing out a target than a hound's nose. They can track a skritt through a junkyard in the dead of night.","Ты шутишь, да? Нет ничего лучше, чем нюх гончей, чтобы вынюхать цель. Они могут выследить скритта через свалку посреди ночи."
"You're joking. They're the dredge and Flame Legion who've allied out west! Molten Alliance, for short. The nasties are killing freely in Wayfarer Foothills and Diessa Plateau.","Ты шутишь. Это dredge и Flame Legion, которые объединились на западе! Molten Alliance, если коротко. Эти мерзавцы безнаказанно убивают в Wayfarer Foothills и Diessa Plateau."
"You're just like that Harrower. Telling me to keep falling, and trying...and falling.","Ты такой же, как тот Harrower. Говоришь мне продолжать падать, и пытаться... и падать."
You're just saying that.,Ты просто так говоришь.
"You're kidding, right? Free me!","Ты шутишь, да? Освободи меня!"
"You're kind for saying so, but I'm not sure anything could dry them out at this point.","Ты добр(а), что говоришь так, но я не уверен(а), что их вообще можно высушить в таком состоянии."
You're kinda sexy when you're being a bully. Here. (hiccup) I wouldn't dare disobey you.,"Ты довольно сексуален, когда ведешь себя как задира. Держи. (ик) Я бы не посмел ослушаться."
"You're late sleepers, hm?","Вы поздно просыпаетесь, хм?"
"You're like my mom, always worrying. Trust me, will you? Kids aren't useless or stupid. See? Now you can go as fast as me!","Ты как моя мама, вечно волнуешься. Доверься мне, ладно? Дети не бесполезны и не глупы. Видишь? Теперь ты можешь двигаться так же быстро, как я!"
You're looking at the most amazing adventurer in all the lands.,Ты смотришь на самого удивительного искателя приключений во всех землях.
"You're looking at the one and only Desider Atum, home to the largest gathering of skilled craftsman outside Rata Sum. Conveniently located halfway between the Voloxian Passage and the Artergon Woods.","Ты смотришь на единственный и неповторимый Desider Atum, дом для крупнейшего собрания квалифицированных мастеров за пределами Rata Sum. Удобно расположен между Voloxian Passage и Artergon Woods."
You're looking for tips from the past about fighting the dragons?,Ты ищешь советы из прошлого о борьбе с драконами?
You're looking for work? What about all the trees around?,Ищешь работу? А как насчет всех этих деревьев вокруг?
You're loony.,Ты спятил.
"You're lucky I never get tired of telling the tale. Almorra Soulkeeper was a tribune in the Blood Legion. She was on patrol with her warband when the Elder Dragon, Kralkatorrik passed over this area.","Тебе повезло, что я никогда не устаю рассказывать эту историю. Almorra Soulkeeper была трибуном в Blood Legion. Она была в патруле со своим отрядом, когда Elder Dragon Kralkatorrik пролетел над этой областью."
You're lucky you have such a good friend. Take care.,"Тебе повезло, что у тебя есть такой хороший друг. Береги себя."
"You're lucky you made it all the way up here. So many mines out in the field, it's like a minefield.","Тебе повезло, что ты добрался сюда. Вокруг столько мин, это как минное поле."
You're lucky you're not a Renegade. I see one and I just want to break his body into pieces.,"Тебе повезло, что ты не Renegade. Вижу одного — и сразу хочется разбить его тело на куски."
You're lucky your boss didn't kill you.,"Тебе повезло, что босс тебя не убил."
"You're lucky, then.",Тогда тебе повезло.
"You're lying. Finally, we have something in common! So, now that we've established trust, what do you want?","Ты лжешь. Наконец-то у нас есть что-то общее! Итак, раз уж мы установили доверие, чего ты хочешь?"
"You're making sure they don't act up, then?","Значит, ты следишь, чтобы они не буянили?"
You're mistaken. I just wanted to chat.,Вы ошибаетесь. Я просто хотел поболтать.
You're mistaken. You need to stop this before someone gets hurt.,"Ты ошибаешься. Ты должен прекратить это, пока никто не пострадал."
You're more forgiving than I am.,"Ты более снисходителен, чем я."
"You're more interesting than I originally thought. Whenever it is that you die, consider yourself welcome in the Tombs.","Ты интереснее, чем я думал изначально. Когда бы ты ни умер, считай, что тебе рады в Гробницах."
You're nearly a stranger to me. Perhaps when you've earned my trust I'll tell you more.,"Ты для меня почти незнакомец. Возможно, когда заслужишь мое доверие, я расскажу больше."
You're needed near the gate.,Ты нужен у ворот.
"You're new to Cragstead, then?","Значит, ты новичок в Cragstead?"
"You're nice, kid, but I have to go.","Ты милый, малец, но мне пора."
"You're no defector. That's okay. You're more than welcome to use our oasis camp, but please leave the supplies for those who are trying to escape Joko.","Ты не перебежчик. Это ничего. Добро пожаловать в наш лагерь в оазисе, но, пожалуйста, оставь припасы тем, кто пытается сбежать от Joko."
You're no refugee...but that's okay. You're more than welcome to use our oasis camp. Just make sure to leave the supplies here for those who are trying to escape the Forged.,"Ты не беженец... но это ничего. Добро пожаловать в наш лагерь в оазисе. Только оставь припасы тем, кто пытается сбежать от Forged."
"You're not Inquest, and that makes you a friend in my book. Welcome to the Old Sledge.","Ты не из Inquest, а значит, для меня ты друг. Добро пожаловать в Old Sledge."
"You're not Nightmare Court, are you?","Ты ведь не из Nightmare Court, верно?"
"You're not a face I've seen around these parts! Tell me, have you come to gaze upon my treasure? Or do you threaten to take it?","Я тебя здесь раньше не видел! Скажи, ты пришёл полюбоваться моим сокровищем? Или угрожаешь отобрать его?"
"You're not a pit fighter, then?","Значит, ты не боец арены?"
You're not at sea now.,Сейчас ты не в море.
You're not cold at all?,Тебе совсем не холодно?
You're not fighting the Mad King anymore?,Ты больше не сражаешься с Безумным Королем?
"You're not here to bring me back to Yatendi, are you?","Ты ведь не за тем пришёл, чтобы вернуть меня в Ятенди?"
"You're not planning to attack that village, are you?",Ты ведь не собираешься нападать на ту деревню?
"You're not quite Vigil material, are you. That's nothing to be ashamed of. The orders are the three legs of our fight against the dragons. Remove one leg, and the stool falls.","Ты не совсем подходишь для Vigil, верно? В этом нет ничего постыдного. Ордена — это три опоры нашей борьбы против драконов. Убери одну опору, и стул упадёт."
You're not ready to fight for the innocent until you're ready to die for them.,"Ты не готов сражаться за невинных, пока не будешь готов умереть за них."
"You're not the first person to wonder that. My grandfather dug up some of the older graves when he was a young man. Respectfully, of course. To see if the armor was buried here.","Ты не первый, кто задается этим вопросом. Мой дед, будучи молодым, раскопал несколько старых могил. Разумеется, с почтением. Чтобы проверить, не похоронен ли доспех здесь."
You're not the most cheery monk I've ever met.,"Ты не самый жизнерадостный монах, которого я встречал."
"You're not the only one who's said that to me today. Something doesn't quite fit. Like, how did these creatures get here? And why are they so aggressive?","Ты не первый, кто мне это говорит. Что-то здесь не сходится. Например, как эти существа здесь оказались? И почему они такие агрессивные?"
"You're not very good at the spying game, are you? Talk!","Ты не очень хорош в шпионаже, верно? Говори!"
You're obviously busy. Good-bye.,Ты явно занят. Прощай.
You're obviously not taking this test seriously.,"Очевидно, ты не воспринимаешь этот тест всерьез."
You're old-fashioned.,Вы старомодны.
You're on patrol to protect your fellow soldiers. Act professional.,"Ты в патруле, чтобы защищать своих товарищей-солдат. Веди себя профессионально."
You're on your own then. Good-bye.,Тогда справляйся сам. Прощай.
"You're on your own, kid.","Разбирайся сам, малец."
You're on your own. Just hope he doesn't come at you with a rabbit.,"Ты сам по себе. Просто надейся, что он не придёт к тебе с кроликом."
"You're one of a kind, Rytlock.","Ты такой один, Rytlock."
"You're one of the crazy ones, aren't you? Bye.","Ты из сумасшедших, да? Пока."
You're one of the most brilliant human strategists in history. Any insight?,Ты один из самых блестящих стратегов в истории человечества. Есть какие-то мысли?
You're one of the outsiders. What brings a tourist to a place like this?,Ты один из чужаков. Что привело туриста в такое место?
"You're one of them, aren't you! You're with the White Mantle!","Ты один из них, не так ли! Ты с White Mantle!"
"You're one of us now, friend. You're welcome to take a look at my supplies and see if there's anything you want.","Ты теперь один из нас, друг. Можешь взглянуть на мои припасы и посмотреть, нужно ли тебе что-нибудь."
You're one rude rodent.,Ты довольно грубый грызун.
You're out in a blizzard because of wool?,Ты торчишь в метели из-за шерсти?
"You're out of luck. Even the other legions are in the dark about Ash's roster and missions. We earned a reputation for being tight-lipped, but I can't tell you how we did it.","Тебе не повезло. Даже другие легионы не знают о составе и миссиях Пепла. Мы заработали репутацию молчунов, но я не могу рассказать, как мы этого добились."
You're planning to just hide down here until it's all over?,"Вы планируете просто спрятаться здесь, пока всё не закончится?"
You're planning to replace Covington with the privateer leader?,Ты планируешь заменить Covington лидером каперов?
You're pointing at a flag.,Ты указываешь на флаг.
"You're powerful as well as kind. I need help. My husband went into the caves there. I have to find him, but every time I try to enter, a giant bars my path. He's too strong to take alone. Would you assist me?","Ты не только добр, но и силен. Мне нужна помощь. Мой муж ушёл в те пещеры. Я должна найти его, но каждый раз, когда я пытаюсь войти, путь мне преграждает великан. Он слишком силен, чтобы справиться с ним в одиночку. Ты поможешь мне?"
You're pretty safe here.,Здесь ты в относительной безопасности.
You're pretty sharp. Good eye. (Charming),Ты довольно проницателен. Зоркий глаз. (Обаяние)
You're probably right. See you.,"Наверное, вы правы. Увидимся."
"You're probably wondering who I am, right? I'm Cerin's assistant. He's an inspiring researcher. We're studying artifacts from Serenity Temple. You probably know how prestigious that is.","Ты, наверное, хочешь знать, кто я, да? Я помощник Cerin. Он вдохновляющий исследователь. Мы изучаем артефакты из Serenity Temple. Ты, наверное, знаешь, насколько это престижно."
You're pushing them pretty hard.,Ты слишком сильно на них давишь.
You're quick on the uptake. I've convinced the Captain's Council to incentivize bravery by offering a bounty on various targets for a short while. Up to the challenge?,"Ты быстро схватываешь. Я убедил Captain's Council поощрять храбрость, предложив награду за различные цели на короткое время. Готов к испытанию?"
