english,translate
Catch frogs to set drake traps and make bottles of frog pheromone. Throw bottles of frog pheromone at poachers.,"Лови лягушек, чтобы расставить ловушки на драков и сделать бутылки с феромонами лягушек. Бросай бутылки с феромонами в браконьеров."
Cause chaos among the centaurs.,Посей хаос среди кентавров.
Centaur front weakened.,Фронт кентавров ослаблен.
Centaur lines weakened.,Ряды кентавров ослаблены.
Centurion Truthbringer salutes you.,Центурион Правдоносец приветствует вас.
"Challenge the minions of Jormag, the ice dragon.",Бросьте вызов приспешникам ледяного дракона Йормага.
Charr delegation assisted.,Делегация чарров получила помощь.
Check bushes for bandit spies and ambushers. Return Seraph supplies to Goran. Help Seraph and the local skritt.,Проверяйте кусты на наличие бандитских шпионов и засад. Верните припасы Серафимов Goran. Помогите Серафимам и местным скайриттам.
"Check bushes for bandits, clear mud wallows, and cull hostile creatures from the area.","Проверяйте кусты на наличие бандитов, расчищайте грязевые валлы и отсеивайте враждебных существ из этого района."
"Check traps for hostile creatures, break drake eggs, and kill drakes and skale in the river.","Проверяйте ловушки на наличие враждебных существ, разбивайте яйца дрейков, а также убивайте дрейков и скейлов в реке."
Chief Fin'kriktik approves.,Вождь Фин'криктик одобряет.
Cin Fursarai thanks you.,Cin Fursarai благодарит тебя.
"Clean golem pollution, cleanse infected wildlife, and fight off the Inquest.","Очистите големов от загрязнений, исцелите заражённую дикую природу и дайте отпор Инквесту."
"Clean immature toxic stalks, dissipate clouds of deadly gas, recover the badges of fallen Seraph, and defeat Toxic Alliance, centaurs and bandits.","Очистите незрелые токсичные стебли, рассейте облака смертельного газа, верните значки павших Серафимов и победите Токсичный Альянс, кентавров и бандитов."
"Clean up chaotic material, kill irradiated rats and chaos beasts, and get the skritt to stop collecting chaotic material.","Убирайте хаотическую материю, убивайте облученных крыс и хаотических зверей, а также не давайте сриттам собирать хаотическую материю."
"Clean up pollution, destroy turrets and recording devices, and kill Inquest.","Убирайте загрязнения, уничтожайте турели и записывающие устройства, а также убивайте членов Inquest."
Clean up the Flame Legion magic.,Очистите магию Легиона Пламени.
Cleaning Up,Уборка
"Cleanse fertile soil to create plant turrets, test Pixtor's weapons on Risen, activate Risen activity monitors, and cull Risen forces.","Очищайте плодородную почву для создания растительных турелей, испытывайте оружие Pixtor на Восставших, активируйте мониторы активности Восставших и прореживайте их ряды."
"Clear caravan routes, unite dissenters, assist short-handed patrols, and reduce Risen numbers.","Расчистить караванные пути, объединить недовольных, помочь неполным патрулям и сократить численность Восставших."
"Clear dredge and turrets from the area, use cannonballs to open armory doors, and sabotage munitions stocks.",Вы помогли Explorer Brokkar.
Clear out predators and Separatists near Tyler's Bivouac.,Зачистите хищников и сепаратистов рядом с Tyler's Bivouac.
"Clear rockslides and grawl paintings, destroy grawl effigies, assist Priory travelers, and deactivate stolen equipment.","Расчищайте камнепады и рисунки граулов, уничтожайте их идолов, помогайте путешественникам Приората и деактивируйте украденное оборудование."
"Clear tower debris to rescue quaggans, kill quaggans' predators, and collect tasty crabmeat for Doolsileep.","Расчистите обломки башни, чтобы спасти квагганов, убейте хищников квагганов и соберите вкусное крабье мясо для Дулислипа."
"Close portals to the Underworld, vanquish portal minions, and put tortured spirits to rest.","Закрывайте порталы в подземный мир, побеждайте прислужников порталов и упокаивайте замученных духов."
"Collect dog tags, destroy Modniir equipment, kill centaurs, and free prisoners.","Собирайте жетоны, уничтожайте снаряжение Моднииров, убивайте кентавров и освобождайте пленных."
"Collect earth elemental cores to power and repair golems, stop Inquest golems from opening fissures, and kill destroyers.","Собирайте ядра земляных элементалей, чтобы заряжать и чинить големов, мешайте големам Инквест открывать разломы и убивайте уничтожителей."
"Collect grub meat, light torches to draw out pests, destroy faulty turrets, and protect the skritt.","Собирай мясо личинок, зажигай факелы, чтобы выманить вредителей, уничтожай неисправные турели и защищай скриттов."
"Collect quaggan treasures, defeat krait, and free krait prisoners.","Собирайте сокровища квагганов, побеждайте крайт и освобождайте пленных крайт."
"Collect volcanic rocks, investigate suspicious mounds, and destroy burrows.","Собирайте вулканические породы, исследуйте подозрительные насыпи и уничтожайте разломы."
Collect weapons from shipwrecked weapon crates and bring them to quaggan guards. Help the quaggans fight off undead.,Собирайте оружие из ящиков с потерпевших крушение кораблей и приносите его стражникам-квагганам. Помогите квагганам отбиться от нежити.
Combine components of oasis plants and animals and take them to Cesselia for brewing. Test completed potions on Risen spider hatchlings. Defend the oasis from undead.,Смешайте компоненты оазисных растений и животных и отнесите их Цесселии для варки. Испытайте готовые зелья на новорождённых паучьих упырей. Защитите оазис от нежити.
Come Back Any Time,Возвращайтесь в любое время
Come back anytime.,Заходите в любое время.
Come on! That's way too slow! Try attacking me as I LOWER my guard.,"Давай! Это слишком медленно! Попробуй атаковать меня, когда я ОПУЩУ защиту."
"Come talk to me when those wretched White Mantle aren't around. I've got some goodies hidden in a locked chest underground, and I'd like to give you the key. It's a little dangerous getting down there—I've gotten very skilled at booby-trapping—but I think you'll like what you find.","Приходите поговорить со мной, когда этих мерзких White Mantle не будет рядом. У меня есть кое-какие вкусности, спрятанные в запертом сундуке под землей, и я хотел бы дать вам ключ. Спускаться туда немного опасно — я стал очень искусен в установке ловушек, — но думаю, вам понравится то, что вы найдёте."
"Comfort mourners, honor the dead, prepare bodies for judgment, and defend the Necropolis from threats.","Утешайте скорбящих, чтите память усопших, готовьте тела к суду и защищайте Некрополь от угроз."
"Commander, your dedication, courage, and resourcefulness have not been exaggerated. The Order of Shadows thanks you for your aid. As the danger grows and our role moves from wary watchers to active defenders, any assistance for our cause is a gift eagerly accepted.","Коммандир, ваша преданность, мужество и находчивость не были преувеличены. Орден Теней благодарит вас за помощь. Поскольку опасность растет, а наша роль меняется с осторожных наблюдателей на активных защитников, любая помощь нашему делу — это дар, который мы с радостью принимаем."
"Commune with sacred wolves to start a pack hunt, defeat Sons of Svanir, wreck Svanir camps and banners, and free wolf pups.","Общайтесь со священными волками, чтобы начать охоту стаи, побеждайте Sons of Svanir, крушите лагеря и знамёна Svanir и освобождайте волчат."
Concordia Prospers,Concordia процветает
Concordia fares well thanks to your contributions. Your efforts helped weaken the grawl and Risen enough to slow their attacks on our fortress. Much appreciated!,"Concordia процветает благодаря вашему вкладу. Ваши усилия помогли ослабить grawl и Risen настолько, чтобы замедлить их атаки на нашу крепость. Очень признательны!"
Confidential Material,Конфиденциальные материалы
"Consult Sentinel Gristletooth. Destroy Branded creatures, nests, and crystal clusters.","Поговорите с часовым Гристлтутом. Уничтожайте Проклятых существ, гнезда и кристаллические скопления."
Contain the growth of the Dragonbrand.,Сдерживайте рост Драконьего Клейма.
Continuing Education,Непрерывное образование
"Coo! Thank you for sparring with the Quaggan Games trainees and keeping Orsippus safe. Quaggan is now your number one fan! Quaggans appreciate your help very much!

—Qualdup","Ку! Спасибо, что спарринговали со стажерами Игр Квагганов и обеспечили безопасность Orsippus. Квагган теперь ваш фанат номер один! Квагганы очень ценят вашу помощь.

—Квалдап"
"Cooo! Thanks to you, quaggan is swimming in plunder! You taught those pirates a valuable lesson about bullying, and they haven't stolen from quaggan since. Quaggan admires your persuasive skills. Visit quaggan sometime soon, %str1%! We can play pirates together.

—Queldip","Ку-у-у! Благодаря вам квагган купается в добыче! Вы преподали этим пиратам ценный урок о том, как не стоит задираться, и с тех пор они не крали у кваггана. Квагган восхищается вашими навыками убеждения. Заглядывайте к кваггану как-нибудь, %str1%! Мы можем поиграть в пиратов вместе.

—Queldip"
Copies sent to %str1% and the Arcane Council.,Копии отправлены %str1% и Arcane Council.
Corruption Uncovered,Скверна раскрыта
Corruption pushed back!,Скверна оттеснена!
Corruption slowed.,Порча замедлена.
"Cotts wanted to send you this letter of thanks, but he was too sick to keep his paper clean. I don't know what you two are up to, but I can tell you that it's not working. The privateers are as rowdy as ever, and Penzan has been raving on and on about nonsense...as usual","Cotts хотел отправить вам это благодарственное письмо, но был слишком болен, чтобы содержать бумагу в чистоте. Не знаю, что вы там затеяли, но могу сказать, что это не работает. Каперы все так же буйны, а Penzan бредит всякой чепухой... как обычно."
Crucibis Forgeweld salutes you.,Круцибис Форджвельд приветствует вас.
"Cull Forged from the foundry, destroy Forged cannons, break steam valves, and rescue Elonian workers.","Уничтожайте Кованых в литейной, разрушайте их пушки, ломайте паровые клапаны и спасайте элонских рабочих."
"Cull skale, retrieve water samples from test kits, and repair chemical dispensers in Blackblade Lake.","Уничтожайте скалов, извлекайте пробы воды из тест-наборов и чините химические дозаторы на Озерном Уступе."
"Daily I hear whispers of your name, given with awe and gratitude. I'm confident that your impact on this world will be one worthy of all of Ventari's hopes, one that will aid all of the races.","Ежедневно я слышу шепот вашего имени, произносимый с благоговением и благодарностью. Я уверен, что ваше влияние на этот мир будет достойно всех надежд Ventari, и поможет всем расам."
"Dance with lonely wallflowers, or obtain an Affinity Analyzer to play matchmaker for lonely nobles, or deal with discontent djinn lurking in the area.","Танцуй с одинокими гостями или получи Анализатор симпатий, чтобы свести одиноких дворян, либо разберись с недовольными джиннами, скрывающимися в округе."
"Dear %str1%, 
Thanks to you for helping my brothers and sisters. Your efforts will allow our village to continue to grow and prosper, and remain at peace. You are a friend to all ogres of Degun Shun.
— Shelp","Дорогой %str1%,
Спасибо, что помогли моим братьям и сестрам. Ваши усилия позволят нашей деревне расти, процветать и жить в мире. Вы — друг всех огров из Degun Shun.
— Shelp"
"Dearest %str1%, it is with great pleasure that quaggan writes you! You are quaggan's favorite now because you were so good about keeping the krait away. You inspired quaggans. One day, quaggans will throw the krait out of Nonmoa Lake, and quaggans will have a free and safe home. Love!","Дорогой(ая) %str1%, квагган с огромным удовольствием пишет тебе! Теперь ты любимчик кваггана, потому что ты так здорово отгонял краитов. Ты вдохновил квагганов. Однажды квагганы выкинут краитов из озера Nonmoa Lake, и у квагганов будет свободный и безопасный дом. С любовью!"
"Decipher dwarven headstones, and protect Priory researchers.",Расшифровывайте надгробия дварфов и защищайте исследователей Приората.
"Defeat Branded Forgotten, and destroy the crystals and seeds that protect them. Gather the lights of the Forgotten from the prophecy verses inside Augury Rock.","Победите Branded Forgotten, уничтожьте кристаллы и семена, которые их защищают. Соберите свет Forgotten из пророческих стихов внутри Augury Rock."
"Defeat Flame Legion, and deactivate unexploded mortar shells.",Победите Легион Пламени и обезвредьте неразорвавшиеся минометные снаряды.
"Defeat Inquest, collect datamagic cameras, and use keypads to sabotage Inquest devices.","Побеждайте Inquest, собирайте камеры datamagic и используйте клавиатуры для саботажа устройств Inquest."
"Defeat Risen, burn their corpses, and stomp on corrupted grub holes.","Побеждай Risen, сжигай их трупы и топчи норы оскверненных личинок."
"Defeat Separatists, destroy their camp, and rescue captured charr.","Побеждайте сепаратистов, уничтожайте их лагерь и спасайте захваченных charr."
"Defeat White Mantle and their sympathizers, disarm enemy traps, and help the residents of the area with repairs and gathering food.","Побеждайте Белую Мантию и их сторонников, обезвреживайте вражеские ловушки и помогайте местным жителям с ремонтом и сбором продовольствия."
"Defeat White Mantle, centaurs, and hostile ghosts, set animal traps, put out fires, and clean up around the forest.","Побеждайте White Mantle, кентавров и враждебных призраков, ставьте ловушки на животных, тушите пожары и наводите порядок в лесу."
"Defeat bandits, destroy bandit turrets and food supplies, and set off mining explosives.","Побеждайте бандитов, уничтожайте их турели и запасы продовольствия, а также подрывайте шахтерскую взрывчатку."
"Defeat centaurs, destroy their holdings, and find ways to weaken their presence in the area.","Побеждайте кентавров, уничтожайте их укрепления и находите способы ослабить их присутствие в этом районе."
"Defeat ghosts, and squish spiders and their eggs north of Temperus Point.","Побеждайте призраков, давите пауков и их яйца к северу от Temperus Point."
"Defeat ghosts, assist Ash Legion patrols, rescue downed soldiers, and destroy Ascalonian artifacts and statues.","Побеждайте призраков, помогайте патрулям Ash Legion, спасайте раненых солдат и уничтожайте артефакты и статуи Ascalonian."
"Defeat hostile wildlife, collect dwarven artifacts, and use the coolant buckets to catch falling volcanic rocks and cool floating data collectors.","Побеждайте враждебную фауну, собирайте артефакты дворфов и используйте ведра с охлаждающей жидкостью, чтобы ловить падающие вулканические породы и охлаждать парящие сборщики данных."
"Defeat krait, bring her Hylek Armor, and rescue hylek slaves.","Побеждай krait, приноси ей броню Hylek и спасай рабов hylek."
"Defeat krait, rescue slaves, and put slave remains to rest.","Побеждайте крайт, спасайте рабов и упокаивайте останки рабов."
"Defeat migrating Branded, including the infamous hydras, reveal veteran devourers by culling minions, and destroy battleshards to mine slivers.","Побеждайте мигрирующих Клейменных, включая печально известных гидр, выявляйте ветеранов-пожирателей, уничтожая их прислужников, и разрушайте боевые осколки, чтобы добыть фрагменты."
"Defeat pirates, destroy turrets, shred flags, and steal rum.","Победите пиратов, уничтожьте турели, сорвите флаги и украдите ром."
"Defeat pirates, steal treasure, and destroy turrets.","Побеждайте пиратов, крадите сокровища и уничтожайте турели."
"Defeat skritt, prevent the theft of cannonballs, fire cannons, and collect devourer eggs.","Побеждайте скриттов, предотвращайте кражу пушечных ядер, стреляйте из пушек и собирайте яйца devourer."
"Defeat the mursaat defenses, Jade Constructs, and Destroyers that occupy the ancient mursaat ruins.","Одолейте оборону мурсаатов, Jade Constructs и Destroyers, которые занимают древние руины мурсаатов."
"Defeat undead, revive territory markers, rebuild fortifications, and spar with local wardens.","Побеждайте нежить, восстанавливайте маркеры территории, укрепляйте фортификации и спаррингуйтесь с местными стражами."
"Defeat would-be bandit assassins, find baneberries for Aidem Finlay, and calm ghosts haunting the hidden lake.","Побеждайте потенциальных убийц-бандитов, находите ягоды проклятия для Aidem Finlay и успокаивайте призраков, обитающих в скрытом озере."
"Defend Pact patrols from Sons of Svanir, destroy corrupted ice crystals, and repair damaged flag stands.","Защищайте патрули Pact от Sons of Svanir, уничтожайте оскверненные ледяные кристаллы и чините поврежденные стойки для знамен."
"Defend Priory healing sick quaggan, burn diseased corpses and cull plague carriers like skale, rats, and crows.","Защищайте Приорат, исцеляя больных квагганов, сжигайте зараженные трупы и уничтожайте разносчиков чумы, таких как скайлы, крысы и вороны."
"Defend Swampwatch Post from Risen, fix hylek region markers, retrieve piles of wood, assist dehydrated Thlamatini, and test potions against the Risen.","Защищайте Болотный Дозор от Восставших, чините региональные маркеры хилеков, собирайте кучи дров, помогайте обезвоженным Тламатини и испытывайте зелья против Восставших."
Defend Travelen's Steading against Svanir attacks.,Защищайте Усадьбу Травелена от нападений Сванира.
"Defend Zephyr's Trace from threats, revive villagers, clean up Forged cannonballs, fashion makeshift weapons to arm defenders, and resupply weapon crates.","Защитите Тропу Зефира от угроз, оживляйте жителей, убирайте ядра Кузни, создавайте импровизированное оружие для защитников и пополняйте ящики с оружием."
Defend machine gun emplacements along the road and kill shamans in the forest. Destroy shrines to provoke the shamans out of hiding.,"Защищайте пулеметные точки вдоль дороги и убивайте шаманов в лесу. Уничтожайте святилища, чтобы выманить шаманов из укрытия."
Defend the Iron Legion fort from Flame Legion.,Защитите форт Железного Легиона от Легиона Пламени.
"Defend the village and cattle from the harpies, keep the restless bulls in line and drive the harpies from the area.","Защищайте деревню и скот от гарпий, держите беспокойных быков в узде и прогоняйте гарпий из этого района."
Demonstrate your fishing skills to the village fishermen.,Продемонстрируйте свои навыки рыбалки деревенским рыбакам.
"Destroy Branded creatures, fish for Branded fish, set traps in the lake, and aid Sentinels in combat.","Уничтожайте Клейменных существ, ловите Клейменную рыбу, расставляйте ловушки в озере и помогайте Стражам в бою."
"Destroy Branded dredge and Brand crystals, catch fish, and improve dredge morale.","Уничтожайте клейменных дреджей и кристаллы Клейма, ловите рыбу и поднимайте боевой дух дреджей."
"Destroy Risen ambushes, rotmouths, and turrets.","Уничтожайте засады Risen, гнилоротых и турели."
"Destroy Separatist siege weapons and weapon plans, steal their siege weapon ammo, and rescue charr captives.","Уничтожайте осадные орудия и чертежи оружия сепаратистов, крадите их боеприпасы и спасайте пленных чарр."
"Destroy any signs of the dragon's corruption, including his worshippers.","Уничтожайте любые признаки осквернения дракона, включая его последователей."
"Destroy containment cells, tinker with power supply equipment, and dispatch the Inquest.","Уничтожьте камеры сдерживания, разберитесь с оборудованием для подачи энергии и разберитесь с Инквестом."
Destroy corrupted ice blocking the main road. Help the Lionguard defending Snowhawk Landing's northern border. Defeat any icebrood in the area.,"Уничтожьте оскверненный лед, блокирующий главную дорогу. Помогите Львиной страже защитить северную границу Сноухок-Лэндинг. Победите всех ледяных порождений в округе."
"Destroy corrupted plants, husks, and thorns; fight the Nightmare Court and their minions; and free prisoners.","Уничтожайте оскверненные растения, шелуху и шипы; сражайтесь с Nightmare Court и их приспешниками; освобождайте пленных."
"Destroy dredge mortars, turrets, APCs, towers, and reinforcements, and clear out cave spiders and their nests.","Уничтожайте мортиры, турели, БТР, башни и подкрепления dredge, а также зачищайте пещерных пауков и их гнезда."
"Destroy effigies, light supplies on fire, ignite stolen explosives, burn paintings, and fight the Dragon Tribe grawl.","Уничтожайте чучела, поджигайте припасы, взрывайте украденную взрывчатку, сжигайте картины и сражайтесь с grawl из Dragon Tribe."
"Destroy grawl effigies and reduce the local grawl presence, clear out undead creatures, assist the outpost and patrols, and raise the flags of the Alliance.","Уничтожайте идолов grawl и сокращайте присутствие grawl в округе, зачищайте нежить, помогайте аванпосту и патрулям, а также поднимайте флаги Альянса."
"Destroy horrid illusions, use ley-line magic to reclaim corrupted pools, and channel ley-line energy into Lyssa's reliquary.","Уничтожайте ужасные иллюзии, используйте магию лей-линий, чтобы очистить оскверненные омуты, и направьте энергию лей-линий в реликварий Lyssa."
"Destroy icebrood, free refugees, light the way, and protect the kodan.","Уничтожайте ледяных отродий, освобождайте беженцев, освещайте путь и защищайте коданов."
"Destroy ogre supplies and flag stands, prevent brawls between charr and humans, help patrols combat ogres, and revive fallen allies.","Уничтожайте припасы и флагштоки огров, предотвращайте драки между чаррами и людьми, помогайте патрулям сражаться с ограм и оживляйте павших союзников."
Destroy or confiscate bandit supplies. Destroy bandit weapons and roadblocks.,Уничтожай или конфискуй припасы бандитов. Уничтожай оружие и блокпосты бандитов.
"Destroy spiders and webs, free skritt from cocoons, and keep skritt in fighting shape.","Уничтожайте пауков и паутину, освобождайте сквиттов из коконов и поддерживайте их в боевой форме."
"Destroy the siege engines, defeat centaur guards, and then assault the camp, destroying anything possible.","Уничтожьте осадные орудия, победите кентавров-стражников, а затем штурмуйте лагерь, уничтожая все, что возможно."
"Destroy wine casks, kill ghosts, assist Iron Legion patrols, and light torches in the ruins of Barradin's Estate.","Уничтожьте бочки с вином, убейте призраков, помогите патрулям Железного Легиона и зажгите факелы в руинах поместья Баррадина."
Destroyers at Mafic Core,Разрушители у Мафического Ядра
"Develop alchemical weapons, defend ingredients from wildlife, and collect ingredients.","Разрабатывайте алхимическое оружие, защищайте ингредиенты от диких зверей и собирайте ингредиенты."
"Dig up and categorize artifacts, nudge skritt, and clear out ice wurms to help the Priory.","Выкапывайте и классифицируйте артефакты, подталкивайте скриттов и зачищайте ледяных червей, чтобы помочь Приорату."
"Disarm bear traps, hunt Svanir trappers, remove Svanir tags, feed bear cubs, and challenge acolytes.","Обезвреживайте медвежьи капканы, охотьтесь на Svanir trappers, снимайте метки Svanir, кормите медвежат и бросайте вызов аколитам."
"Disarm mines, gather scrap metal, and defeat Separatists along the road.","Обезвреживайте мины, собирайте металлолом и побеждайте сепаратистов вдоль дороги."
Dismissed,Свободны
"Dispatch Separatists, destroy their supplies, and steal explosive powder to give to Jahr Duskrend.","Уничтожайте сепаратистов, разрушайте их припасы и крадите взрывчатый порох, чтобы передать его Jahr Duskrend."
Dispose of Risen remains to clean up the western shore.,"Утилизируйте останки Восставших, чтобы очистить западный берег."
Disrupt White Mantle forces occupying Fort Evennia.,"Сорвите действия сил Белого Плаща, оккупирующих Форт Эвенния."
Disrupt dredge mining operations for Order of Whispers operatives.,Сорвите горнодобывающие операции дрегов для оперативников Ордена Шепота.
Disrupt experiments at Aquanarium Hydropost.,Сорвите эксперименты на Гидропосте Акванариума.
Disrupt grawl worship,Сорвите поклонение граулов
"Disrupt meetings between the Nightmare Court, Inquest, and bandits. Give stolen bandit documents to Corporal Rhea Shinde.","Срывайте встречи между Nightmare Court, Inquest и бандитами. Передайте украденные документы бандитов Corporal Rhea Shinde."
Disrupt the Forged occupying the Foundry.,"Сорвите действия Кузнецов, оккупирующих Литейную."
"Disrupt the Jade Brotherhood's operations by hacking machines, causing chaos, setting listening devices, collecting hazardous samples, and beating up anyone who challenges you.","Срывайте операции Jade Brotherhood: взламывайте машины, сейте хаос, устанавливайте прослушивающие устройства, собирайте опасные образцы и бейте любого, кто бросит вам вызов."
Disrupt the Magnetics Lab.,Сорвите работу Магнитной лаборатории.
Disrupt the Nightmare Court at Briarthorn Den.,Сорвите действия Ночного Кошмара в Логове Терновника.
Disrupt the Speakers' operations in their headquarters.,Сорвите операции Спикеров в их штаб-квартире.
Disrupt the Svanir,Сорвите планы Сванира
Disrupt the dredge in Molengrad.,Сорвите действия землероев в Моленграде.
Disrupting the Centaur Logistics,Нарушение логистики кентавров
Dolyaks Defended,Долиаки защищены
"Don't listen to the Flame Legion. The preservation of Piken Square isn't about sympathy for the humans. It's about the war that's still raging. In order to defeat the ghosts, we have to understand them. And if that means appeasing them, then so be it.","Не слушайте Flame Legion. Сохранение Piken Square — это не про сочувствие к людям. Это про войну, которая все ещё бушует. Чтобы победить призраков, мы должны их понять. И если это означает задобрить их, пусть будет так."
"Down here, between the Brand and the empty fortress, life hasn't been easy. But we're making it through one day at a time, thanks to you.","Здесь, между Brand и пустой крепостью, жизнь была нелегкой. Но мы справляемся день за днем, благодаря вам."
"Down with the krait! So long as they live, times will be tough. That said, your deeds have eased the tribe's burdens and given us hope for future sunrises. Thank you.

—Atzintli","Долой крэйтов! Пока они живы, времена будут тяжёлыми. Тем не менее, ваши действия облегчили бремя племени и подарили нам надежду на будущие рассветы. Спасибо.

—Atzintli"
Dragon's corruption destroyed.,Осквернение дракона уничтожено.
"Drakkitoka and skritt of Ratatosk thank tall, strong, and stompy %str1%, for spider squishings. Now, very few spiders left, and they leave us alone! No more scratchy bites, no more sticky webs. Our tunnels are open to you, always. We put shinies in this letter—take them, all for you! Yes! Bye-bye!","Драккитока и скритты из Рататоска благодарят высокого, сильного и топающего %str1%, за раздавливание пауков. Теперь пауков осталось очень мало, и они нас не трогают! Больше нет царапающих укусов, больше нет липких паутин. Наши туннели открыты для тебя, всегда. Мы положили в это письмо блестяшки — забери их, всё для тебя! Да! Пока-пока!"
"Drakkitoka and skritt of Ratatosk thank tall, strong, and stompy %str1%, for spider squishings. Now, very few spiders left, and they leave us alone! No more scratchy bites, no more sticky webs. Our tunnels are open to you, always. We put shinies in this letter—take them, all for you! Yes! Bye-bye!

—Drakkitoka","Drakkitoka и сквитты Ratatosk благодарят высокого, сильного и топочущего %str1% за раздавливание пауков. Теперь пауков осталось совсем мало, и они оставляют нас в покое! Больше никаких царапающих укусов, никакой липкой паутины. Наши туннели открыты для тебя, всегда. Мы положили блестяшки в это письмо — возьми их, всё для тебя! Да! Пока-пока!

—Drakkitoka"
Drakkitoka is thankful for your help.,Драккитока благодарна за вашу помощь.
Dredge Munitions,Боеприпасы Дреджа
Dredge Nuisance,Dredge-неприятности
Dredge Sabotage,Саботаж дреджей
Dredge mining operations sabotaged.,Горнодобывающие операции дрегов сорваны.
"Drive back the centaurs, protect incoming supply ships, defend against raiding bandits, help feed the animals, and deliver food to the Seraph captain.","Отбейте кентавров, защитите прибывающие корабли снабжения, обороняйтесь от налетчиков-бандитов, помогите накормить животных и доставьте еду сержанту Seraph."
Dryground Village is a bit safer.,Деревня Dryground стала немного безопаснее.
"Dryground Village is grateful for your generous assistance. The village defenses are all we have against the hostile creatures that stalk the area. Without them, we would be in great danger.","Деревня Dryground благодарна за вашу щедрую помощь. Оборона деревни — это все, что у нас есть против враждебных существ, рыщущих в округе. Без неё мы были бы в большой опасности."
Duel unskilled ogres and train their pets to help make them tougher. Build houses for the ogres' pets. Return chickens to their cages. Replace spoiled food from their food supply.,"Сражайтесь с неопытными ограми и тренируйте их питомцев, чтобы сделать их сильнее. Стройте дома для питомцев огров. Возвращайте кур в клетки. Заменяйте испорченную еду в их запасах."
"Earn the fishermen's respect by catching fish, fishing at fishing hotspots, donating Daijun Blackfin catches to Fisherman Benyo, and defending the village from naga.","Заслужите уважение рыбаков, ловя рыбу, рыбача в рыболовных точках, жертвуя уловы дайдзюньского чернопёра рыбаку Беньо и защищая деревню от нагов."
"Earn the monastery's trust by participating in defiance, combo field, dodge, obstacle course, and other forms of training.","Заслужите доверие монастыря, участвуя в тренировках на сопротивление, комбо-поля, уклонения, полосы препятствий и других видах тренировок."
"Earn the village's help by donating valuable pearls or eggs and defeating hostile wildlife. Find pearls by breaking open giant clams on the beach, and gather eggs from nearby rolling devil nests or cliffside bird nests.","Заслужи помощь деревни, жертвуя ценный жемчуг или яйца и побеждая враждебных диких животных. Находи жемчуг, разбивая гигантских моллюсков на пляже, и собирай яйца в ближайших гнездах катящихся дьяволов или птичьих гнездах на скалах."
Ebele is grateful for your help.,Эбеле благодарен за вашу помощь.
Echovald appreciates your efforts.,Echovald ценит ваши усилия.
"Eh, I've seen better.","Эх, видал и получше."
Electrifying Results,Электризующие результаты
"Eliminate Cuatl hylek, smash their turrets, and protect the haven from raids.","Уничтожай хилеков Cuatl, ломай их турели и защищай убежище от налетов."
Eliminate Flame Legion power sources and the elementals they create. Cull Flame Legion presence in the area.,Уничтожьте источники силы Легиона Пламени и создаваемых ими элементалей. Искорените Легион Пламени на этой территории.
"Eliminate Flame Legion. Destroy braziers, turrets, and equipment. Uncover intel.","Уничтожьте Легион Пламени. Разрушьте жаровни, турели и снаряжение. Добудьте разведданные."
"Eliminate Inquest spies, ensure supplies get to Gallant's Folly, and spar with Pact brawlers.","Устраняй шпионов Inquest, обеспечивай доставку припасов в Gallant's Folly и спаррингуй с бойцами Pact."
"Eliminate ogres and ogre pets. Destroy ogre housing, gates, supplies, and weapon racks.","Уничтожайте огров и их питомцев. Уничтожайте жилища огров, ворота, припасы и стойки с оружием."
Eliminate the dredge and their machinery. Revive fallen allies.,Уничтожьте дреджей и их технику. Воскрешайте павших союзников.
"Elonians are raised to see everyone outside our kingdom as dangerous, seditious threats to our freedom. I'm sorry it took exile from our homeland to allow us to meet you and have our minds and hearts opened by your generosity. The truth you've shown us upends a thousand lies.

—Kofi","Элонийцев с детства учат видеть во всех за пределами нашего королевства опасных, мятежных врагов нашей свободы. Мне жаль, что нам пришлось стать изгнанниками из нашей родины, чтобы встретить вас и позволить вашей щедрости открыть наши умы и сердца. Истина, которую вы нам показали, опрокидывает тысячу лживых слов.

—Kofi"
Endangered Snow Griffons,Исчезающие снежные грифоны
Enjoy the moot and help keep the party under control.,Наслаждайтесь мутом и помогите держать вечеринку под контролем.
Enough said.,Сказано достаточно.
Entertain and protect the children.,Развлекайте и защищайте детей.
Estimates,Оценки
"Everything is going as planned! Molent Summit is clamoring with angry dredge. When you infiltrated their mine and attacked them dressed as a steam creature, they forgot all about the Priory. Ever since, the dredge have been eyeing the steam creatures with suspicion, and a counterattack is imminent. The Priory's in your debt.

—Kaukiri","Все идет по плану! Вершина Молент кишит разгневанными дредж. Когда вы проникли в их шахту и атаковали их, переодевшись паровым созданием, они забыли о Приорате. С тех пор дредж с подозрением косятся на паровых созданий, и ответная атака неизбежна. Приорат у вас в долгу.

—Kaukiri"
Exceeded Expectations,Превысив ожидания
Excellent Work,Отличная работа
"Excellent Work, %str1%","Отличная работа, %str1%"
